kind,id,name,dc_blinkit_internal_city,latitude,longitude,is_active,place_of_supply,assignment_basis,distance_km,supply_site_latitude,supply_site_longitude,pos_active_warehouse_count,pos_inactive_warehouse_count,pos_locality_count,pos_area_km2,pos_km2_per_active_warehouse,pos_area_balance
warehouse,3504234119,CPC - DEHRADUN DALANWALA (HP),dehradun,30.3255646,78.0436813,0,dehradun,label,1.49,30.3165,78.0322,1,43,47,6372,6372,proportional
warehouse,941559484,CPC - DEHRADUN GMS ROAD (HP),dehradun,30.3255646,78.0436813,0,dehradun,label,1.49,30.3165,78.0322,1,43,47,6372,6372,proportional
warehouse,4222376379,CPC - DEHRADUN RAJPUR ROAD (HP),dehradun,30.3255646,78.0436813,0,dehradun,label,1.49,30.3165,78.0322,1,43,47,6372,6372,proportional
warehouse,4168280788,CPC - DEHRADUN SARASWATI VIHAR (HP),dehradun,30.3255646,78.0436813,0,dehradun,label,1.49,30.3165,78.0322,1,43,47,6372,6372,proportional
warehouse,4102569033,CPC - DEHRADUN SHEWALA KALA (HP),dehradun,30.3255646,78.0436813,0,dehradun,label,1.49,30.3165,78.0322,1,43,47,6372,6372,proportional
warehouse,3469491435,CPC - DELHI MUNDKA (HP),delhi,28.6138954,77.2090057,0,noida,city-majority,19.79,28.5355,77.391,1,25,317,2527,2527,concentrated
warehouse,3287179890,CPC - DELHI4 (HP),delhi,28.6138954,77.2090057,0,noida,city-majority,19.79,28.5355,77.391,1,25,317,2527,2527,concentrated
warehouse,2530580850,CPC - ELURU RR PETA (HP),eluru,16.7104257,81.1153816,0,vijayawada,city-nearest,55.22,16.4977,80.6471,1,26,22,21290,21290,stretched
warehouse,2615830303,CPC - GANDHIDHAM ADIPUR (HP),gandhidham,23.0718743,70.131715,0,ahmedabad,city-nearest,223.32,22.9086,72.3062,1,38,118,38470,38470,stretched
warehouse,390938671,CPC - GANDHIDHAM GAYATRI KUNJ (HP),gandhidham,23.0718743,70.131715,0,ahmedabad,city-nearest,223.32,22.9086,72.3062,1,38,118,38470,38470,stretched
warehouse,3509894382,CPC - GOA CALANGUTE (HP),goa,15.4989946,73.8282141,0,goa,label,13.12,15.3917,73.8791,2,35,34,17782,8891,proportional
warehouse,1504239289,CPC - GOA DABOLIM (HP),goa,15.4989946,73.8282141,0,goa,label,13.12,15.3917,73.8791,2,35,34,17782,8891,proportional
warehouse,1474242967,CPC - GOA PANJIM (HP),goa,15.4989946,73.8282141,0,goa,label,13.12,15.3917,73.8791,2,35,34,17782,8891,proportional
warehouse,2914794916,CPC - GOA PORVORIM (HP),goa,15.4989946,73.8282141,0,goa,label,13.12,15.3917,73.8791,2,35,34,17782,8891,proportional
warehouse,2053487048,CPC - GOA SIOLIM (HP),goa,15.4989946,73.8282141,0,goa,label,13.12,15.3917,73.8791,2,35,34,17782,8891,proportional
warehouse,2358702940,CPC - GORAKHPUR AIIMS (HP),gorakhpur,26.6677977,83.3642334,0,gorakhpur,label,8.65,26.745,83.375,8,8,13,11378,1422,concentrated
warehouse,312230522,CPC - GORAKHPUR AIIMS(HP),gorakhpur,26.6677977,83.3642334,0,gorakhpur,label,8.65,26.745,83.375,8,8,13,11378,1422,concentrated
warehouse,2303570979,CPC - GORAKHPUR BAUXIPUR (HP),gorakhpur,26.6677977,83.3642334,0,gorakhpur,label,8.65,26.745,83.375,8,8,13,11378,1422,concentrated
warehouse,2006974172,CPC - GORAKHPUR BICCHIYA BAZAAR(HP),gorakhpur,26.6677977,83.3642334,0,gorakhpur,label,8.65,26.745,83.375,8,8,13,11378,1422,concentrated
warehouse,1495388025,CPC - GORAKHPUR GORAKHNATH (HP),gorakhpur,26.6677977,83.3642334,0,gorakhpur,label,8.65,26.745,83.375,8,8,13,11378,1422,concentrated
warehouse,4024591464,CPC - GORAKHPUR MEDICAL ROAD (HP),gorakhpur,26.6677977,83.3642334,0,gorakhpur,label,8.65,26.745,83.375,8,8,13,11378,1422,concentrated
warehouse,4152652598,CPC - GORAKHPUR RAPTINAGAR (HP),gorakhpur,26.6677977,83.3642334,0,gorakhpur,label,8.65,26.745,83.375,8,8,13,11378,1422,concentrated
warehouse,267722365,CPC - GORAKHPUR TARAMANDAL (HP),gorakhpur,26.6677977,83.3642334,0,gorakhpur,label,8.65,26.745,83.375,8,8,13,11378,1422,concentrated
warehouse,487545870,CPC - GUNTUR GORANTLA ES2 (HP),guntur,16.2915189,80.4541588,0,vijayawada,city-nearest,30.81,16.4977,80.6471,1,26,22,21290,21290,stretched
warehouse,4023556316,CPC - GURGAON (HP),gurgaon,28.4646148,77.0299194,0,gurgaon,label,0.65,28.4595,77.0266,1,7,87,898,898,concentrated
warehouse,1244957565,CPC - GURGAON1 (HP),gurgaon,28.4646148,77.0299194,0,gurgaon,label,0.65,28.4595,77.0266,1,7,87,898,898,concentrated
warehouse,1196976908,CPC - GURGAON3 (HP),gurgaon,28.4646148,77.0299194,0,gurgaon,label,0.65,28.4595,77.0266,1,7,87,898,898,concentrated
warehouse,1142346265,CPC - GUWAHATI TARUN NAGAR (HP),guwahati,26.1805978,91.753943,0,guwahati,label,0.49,26.1829,91.7497,2,2,25,6032,3016,concentrated
warehouse,3878297062,CPC - GWALIOR AIRPORT ROAD (HP),gwalior,26.2037247,78.1573628,0,jhansi,city-nearest,89.71,25.47,78.53,4,15,12,12150,3038,concentrated
warehouse,3367149194,CPC - GWALIOR GOVINDPURI (HP),gwalior,26.2037247,78.1573628,0,jhansi,city-nearest,89.71,25.47,78.53,4,15,12,12150,3038,concentrated
warehouse,3993509877,CPC - GWALIOR KAMPOO ROAD (HP),gwalior,26.2037247,78.1573628,0,jhansi,city-nearest,89.71,25.47,78.53,4,15,12,12150,3038,concentrated
warehouse,1478046072,CPC - GWALIOR KUSHAL NAGAR (HP),gwalior,26.2037247,78.1573628,0,jhansi,city-nearest,89.71,25.47,78.53,4,15,12,12150,3038,concentrated
warehouse,57489457,CPC - GWALIOR MORAR ROAD (HP),gwalior,26.2037247,78.1573628,0,jhansi,city-nearest,89.71,25.47,78.53,4,15,12,12150,3038,concentrated
warehouse,1970351336,CPC - HARIDWAR JWALAPUR ES1 (HP),haridwar,29.9384473,78.1452985,0,dehradun,city-nearest,43.42,30.3165,78.0322,1,43,47,6372,6372,proportional
warehouse,30660233,CPC - HYD3 (HP),hyderabad,17.360589,78.4740613,0,hyderabad,label,3.03,17.385,78.4867,3,100,131,39128,13042,proportional
warehouse,4268977264,CPC - INDORE1 (HP),indore,22.7203616,75.8681996,0,indore,label,1.08,22.7196,75.8577,2,5,31,14771,7386,proportional
warehouse,208831686,CPC - JABALPUR ADARSH NAGAR (HP),jabalpur,23.1701522,79.9324505,0,nagpur,city-nearest,239.63,21.2912,78.7922,1,17,37,23108,23108,stretched
warehouse,3155729651,CPC - JAMMU AMBIKA VIHAR (HP),jammu,32.7185614,74.8580917,0,jammu,label,0.43,32.7156,74.861,13,10,31,14483,1114,concentrated
warehouse,2281054448,CPC - JAMMU BATHINDI (HP),jammu,32.7185614,74.8580917,0,jammu,label,0.43,32.7156,74.861,13,10,31,14483,1114,concentrated
warehouse,1658550795,CPC - JAMMU BC ROAD (HP),jammu,32.7185614,74.8580917,0,jammu,label,0.43,32.7156,74.861,13,10,31,14483,1114,concentrated
warehouse,4029224664,CPC - JAMMU DIGIANA(HP),jammu,32.7185614,74.8580917,0,jammu,label,0.43,32.7156,74.861,13,10,31,14483,1114,concentrated
warehouse,1030787085,CPC - JAMMU OLD SATHWARI (HP),jammu,32.7185614,74.8580917,0,jammu,label,0.43,32.7156,74.861,13,10,31,14483,1114,concentrated
warehouse,250943098,CPC - JAMMU ROOPNAGAR (HP),jammu,32.7185614,74.8580917,0,jammu,label,0.43,32.7156,74.861,13,10,31,14483,1114,concentrated
warehouse,190623673,CPC - JAMMU SAINIK COLONY (HP),jammu,32.7185614,74.8580917,0,jammu,label,0.43,32.7156,74.861,13,10,31,14483,1114,concentrated
warehouse,2069122489,CPC - JAMMU TRIKUTA NAGAR (HP),jammu,32.7185614,74.8580917,0,jammu,label,0.43,32.7156,74.861,13,10,31,14483,1114,concentrated
warehouse,930090631,CPC - JAMNAGAR KHODIYAR COLONY (HP),jamnagar,22.4732415,70.0552102,0,ahmedabad,city-nearest,235.94,22.9086,72.3062,1,38,118,38470,38470,stretched
warehouse,3766000874,CPC - JAMSHEDPUR MANGO (HP),jamshedpur,22.8015194,86.2029579,0,ranchi,city-nearest,108.7,23.3348,85.3125,2,6,47,32731,16365,stretched
warehouse,2937936772,CPC - JHANSI AWAS VIKAS (HP),jhansi,25.529855,78.6527802,0,jhansi,label,11.45,25.4625,78.5665,4,15,12,12150,3038,concentrated
warehouse,574356530,CPC - JHANSI BUNDELKHAND (HP),jhansi,25.529855,78.6527802,0,jhansi,label,11.45,25.4625,78.5665,4,15,12,12150,3038,concentrated
warehouse,1105369379,CPC - JHANSI INDRIPURI (HP),jhansi,25.529855,78.6527802,0,jhansi,label,11.45,25.4625,78.5665,4,15,12,12150,3038,concentrated
warehouse,1706657368,CPC - JHANSI KHUSHIPURA (HP),jhansi,25.529855,78.6527802,0,jhansi,label,11.45,25.4625,78.5665,4,15,12,12150,3038,concentrated
warehouse,3909226797,CPC - JODHPUR RATANADA (HP),jodhpur,26.2967719,73.0351433,0,jaipur,city-nearest,280.42,26.8108,75.7953,2,11,77,28186,14093,proportional
warehouse,4050027744,CPC - JUNAGADH SONVATIKA(HP),junagadh,21.5220416,70.4582458,0,ahmedabad,city-nearest,244.86,22.9086,72.3062,1,38,118,38470,38470,stretched
warehouse,982394711,CPC - KASHIPUR TEHSIL ROAD (HP),kashipur,29.2117573,78.9617306,0,bareilly,city-nearest,101.88,28.372,79.38,5,12,28,28118,5624,proportional
warehouse,4180814166,CPC - KOCHI EDAPALLY (HP),kochi,9.9679032,76.2444378,0,coimbatore,city-nearest,142.2,10.9795,77.0401,1,9,46,40154,40154,stretched
warehouse,1745084630,CPC - KOCHI KAKKANAD (HP),kochi,9.9679032,76.2444378,0,coimbatore,city-nearest,142.2,10.9795,77.0401,1,9,46,40154,40154,stretched
warehouse,1740506040,CPC - KOCHI KALOOR (HP),kochi,9.9679032,76.2444378,0,coimbatore,city-nearest,142.2,10.9795,77.0401,1,9,46,40154,40154,stretched
warehouse,529200573,CPC - KOCHI PACHALAM (HP),kochi,9.9679032,76.2444378,0,coimbatore,city-nearest,142.2,10.9795,77.0401,1,9,46,40154,40154,stretched
warehouse,1799355908,CPC - KOCHI TRIPUNITHURA (HP),kochi,9.9679032,76.2444378,0,coimbatore,city-nearest,142.2,10.9795,77.0401,1,9,46,40154,40154,stretched
warehouse,984483909,CPC - KOLHAPUR TARABAI PARK (HP),kolhapur,16.7028412,74.2405329,0,goa,city-nearest,150.82,15.3917,73.8791,2,35,34,17782,8891,proportional
warehouse,2274974446,CPC - KOLKATA K4 (HP),kolkata,22.5726459,88.3638953,0,kolkata,label,11.72,22.674,88.3325,3,11,121,18889,6296,proportional
warehouse,2624045023,CPC - KOLKATA1 (HP),kolkata,22.5726459,88.3638953,0,kolkata,label,11.72,22.674,88.3325,3,11,121,18889,6296,proportional
warehouse,1004854143,CPC - KOLKATA2 (HP),kolkata,22.5726459,88.3638953,0,kolkata,label,11.72,22.674,88.3325,3,11,121,18889,6296,proportional
warehouse,2101049791,CPC - KOTA KUNHADI (HP),kota,25.1737019,75.8574194,0,jaipur,city-nearest,182.14,26.8108,75.7953,2,11,77,28186,14093,proportional
warehouse,147712253,CPC - KURNOOL BHAGYA NAGAR (HP),kurnool,15.8309251,78.0425373,0,hyderabad,city-nearest,179.17,17.385,78.4867,3,100,131,39128,13042,proportional
warehouse,748397891,CPC - LUCKNOW (HP),lucknow,26.8381,80.9346001,0,lucknow,label,8.03,26.7875,80.9923,2,7,92,39582,19791,stretched
warehouse,2573288299,CPC - MANGALORE ATTAVAR (HP),mangalore,12.8698101,74.8430082,0,mangalore,label,0.08,12.8698,74.8423,4,3,6,2318,579,concentrated
warehouse,1705797772,CPC - MANGALORE ATTAVAR(HP),mangalore,12.8698101,74.8430082,0,mangalore,label,0.08,12.8698,74.8423,4,3,6,2318,579,concentrated
warehouse,2598007196,CPC - MANGALURU NORTHERN SKY PALM (HP),mangalore,12.8698101,74.8430082,0,mangalore,label,0.08,12.8698,74.8423,4,3,6,2318,579,concentrated
warehouse,1849199753,CPC - MANIPAL VIDYARATNA NAGAR (HP),manipal,13.3519723,74.7870308,0,manipal,label,0.66,13.346,74.787,1,2,4,8136,8136,proportional
warehouse,3251543833,CPC - MORBI SANALA ROAD(HP),morbi,22.8003959,70.886232,0,ahmedabad,city-nearest,145.99,22.9086,72.3062,1,38,118,38470,38470,stretched
warehouse,2037543683,CPC - MUMBAI M10 (HP),mumbai,19.054999,72.8692035,0,mumbai,label,28.78,19.2433,73.0572,3,13,189,9344,3115,concentrated
warehouse,4031586112,CPC - MUMBAI1 (HP),mumbai,19.054999,72.8692035,0,mumbai,label,28.78,19.2433,73.0572,3,13,189,9344,3115,concentrated
warehouse,3820824445,CPC - MUMBAI2 (HP),mumbai,19.054999,72.8692035,0,mumbai,label,28.78,19.2433,73.0572,3,13,189,9344,3115,concentrated
warehouse,4160065061,CPC - NAGPUR DHANTOLI (HP),nagpur,21.1498134,79.0820556,0,nagpur,label,33.91,21.2912,78.7922,1,17,37,23108,23108,stretched
warehouse,206132209,CPC - NAGPUR MANKAPUR (HP),nagpur,21.1498134,79.0820556,0,nagpur,label,33.91,21.2912,78.7922,1,17,37,23108,23108,stretched
warehouse,2340710659,CPC - NAGPUR TRIMURTI NAGAR (HP),nagpur,21.1498134,79.0820556,0,nagpur,label,33.91,21.2912,78.7922,1,17,37,23108,23108,stretched
warehouse,2869326837,CPC - NANDED GOKUL NAGAR (HP),nanded,19.0942729,77.4832628,0,nizamabad,city-nearest,80.09,18.6742,78.1016,1,2,8,20135,20135,stretched
warehouse,527967578,CPC - NASHIK MUMBAI NAKA ES5 (HP),nashik,20.0112475,73.7902364,0,mumbai,city-nearest,114.83,19.2433,73.0572,3,13,189,9344,3115,concentrated
warehouse,3447217834,CPC - NASHIK SONAWANE (HP),nashik,20.0112475,73.7902364,0,mumbai,city-nearest,114.83,19.2433,73.0572,3,13,189,9344,3115,concentrated
warehouse,1493413495,CPC - NELLORE RAMALINGA PURAM (HP),nellore,14.4493717,79.9873763,0,chennai,city-nearest,138.12,13.2073,80.0018,3,13,98,33883,11294,proportional
warehouse,3561245373,CPC - NOIDA1 (HP),noida,28.5706333,77.3272147,0,noida,label,7.35,28.5355,77.391,1,25,317,2527,2527,concentrated
warehouse,3804768226,CPC - PATNA KANKARBAGH (HP),patna,25.6093239,85.1235252,0,patna,label,4.81,25.6331,85.1636,2,5,54,33224,16612,stretched
warehouse,10482981,CPC - PATNA LEKHA NAGAR (HP),patna,25.6093239,85.1235252,0,patna,label,4.81,25.6331,85.1636,2,5,54,33224,16612,stretched
warehouse,700748036,CPC - PATNA PRIYADARSHI (HP),patna,25.6093239,85.1235252,0,patna,label,4.81,25.6331,85.1636,2,5,54,33224,16612,stretched
warehouse,4226497793,CPC - PRAYAGRAJ CIVIL LINES (HP),prayagraj,25.4381302,81.8338005,0,varanasi,city-nearest,115.32,25.3176,82.9739,2,8,34,18808,9404,proportional
warehouse,2838427814,CPC - PRAYAGRAJ GEORGE TOWN ES4 (HP),prayagraj,25.4381302,81.8338005,0,varanasi,city-nearest,115.32,25.3176,82.9739,2,8,34,18808,9404,proportional
warehouse,1811555662,CPC - PRAYAGRAJ NAINI (HP),prayagraj,25.4381302,81.8338005,0,varanasi,city-nearest,115.32,25.3176,82.9739,2,8,34,18808,9404,proportional
warehouse,1818537260,CPC - PUDUCHERRY VENKATA NAGAR (HP),puducherry,11.9340568,79.8306447,0,chennai,city-nearest,136.36,13.0827,80.2707,3,13,98,33883,11294,proportional
warehouse,1818966924,CPC - PUNE1 (HP),pune,18.5213738,73.8545071,0,pune,label,18.28,18.6714,73.7836,2,24,119,19984,9992,proportional
warehouse,1536999249,CPC - RAJKOT KKV CHOWK ES4 (HP),rajkot,22.3053263,70.8028377,0,ahmedabad,city-nearest,168.27,22.9086,72.3062,1,38,118,38470,38470,stretched
warehouse,2340954561,CPC - RAJKOT NANA MAVA (HP),rajkot,22.3053263,70.8028377,0,ahmedabad,city-nearest,168.27,22.9086,72.3062,1,38,118,38470,38470,stretched
warehouse,4059589064,CPC - RAJKOT TRIKONBAUG (HP),rajkot,22.3053263,70.8028377,0,ahmedabad,city-nearest,168.27,22.9086,72.3062,1,38,118,38470,38470,stretched
warehouse,3230688682,CPC - RAJPURA1 (HP),rajpura,30.4776857,76.5937658,0,rajpura,label,2.24,30.4977,76.596,2,2,13,5000,2500,concentrated
warehouse,2727508133,CPC - RANCHI HARMU (HP),ranchi,23.3700501,85.3250387,0,ranchi,label,2.34,23.3533,85.3112,2,6,47,32731,16365,stretched
warehouse,254085496,CPC - RANCHI KANTATOLI (HP),ranchi,23.3700501,85.3250387,0,ranchi,label,2.34,23.3533,85.3112,2,6,47,32731,16365,stretched
warehouse,2652695781,CPC - RANCHI MG ROAD (HP),ranchi,23.3700501,85.3250387,0,ranchi,label,2.34,23.3533,85.3112,2,6,47,32731,16365,stretched
warehouse,40053391,CPC - ROORKEE MOJA (HP),roorkee,29.8693496,77.8902124,0,dehradun,city-nearest,51.56,30.3165,78.0322,1,43,47,6372,6372,proportional
warehouse,3391656639,CPC - SATARA POWAI NAKA (HP),satara,17.6361289,74.2982781,0,pune,city-nearest,127.06,18.5655,73.5988,2,24,119,19984,9992,proportional
warehouse,2306235680,CPC - SATARA POWAI NAKA(HP),satara,17.6361289,74.2982781,0,pune,city-nearest,127.06,18.5655,73.5988,2,24,119,19984,9992,proportional
warehouse,2298146277,CPC - SHIMOGA DURGIGUDI (HP),shimoga,13.9326093,75.574978,0,manipal,city-nearest,107.26,13.346,74.787,1,2,4,8136,8136,proportional
warehouse,3480589380,CPC - SILIGURI JUNCTION (HP),siliguri,26.7164127,88.4309916,0,siliguri,label,1.74,26.732,88.432,10,4,16,10303,1030,concentrated
warehouse,2579239618,CPC - SILIGURI SALUGARA (HP),siliguri,26.7164127,88.4309916,0,siliguri,label,1.74,26.732,88.432,10,4,16,10303,1030,concentrated
warehouse,3627194743,CPC - SILIGURI SF ROAD (HP),siliguri,26.7164127,88.4309916,0,siliguri,label,1.74,26.732,88.432,10,4,16,10303,1030,concentrated
warehouse,264332615,CPC - SILIGURI UTTARAYAN (HP),siliguri,26.7164127,88.4309916,0,siliguri,label,1.74,26.732,88.432,10,4,16,10303,1030,concentrated
warehouse,904205899,CPC - SOLAPUR KARNIK NAGAR (HP),solapur,17.8499067,75.2763203,0,pune,city-nearest,182.18,18.6714,73.7836,2,24,119,19984,9992,proportional
warehouse,4069772300,CPC - SOLAPUR KONARK NAGAR(HP),solapur,17.8499067,75.2763203,0,pune,city-nearest,182.18,18.6714,73.7836,2,24,119,19984,9992,proportional
warehouse,1108174502,CPC - SOLAPUR MURARJI PETH (HP),solapur,17.8499067,75.2763203,0,pune,city-nearest,182.18,18.6714,73.7836,2,24,119,19984,9992,proportional
warehouse,3667536537,CPC - SOLAPUR MURARJI PETH(HP),solapur,17.8499067,75.2763203,0,pune,city-nearest,182.18,18.6714,73.7836,2,24,119,19984,9992,proportional
warehouse,2879947424,CPC - SURAT ATHWA GATE (HP),surat,21.2094892,72.8317058,0,surat,label,4.37,21.1702,72.8311,2,7,30,10654,5327,proportional
warehouse,3960413759,CPC - SURAT BHIMRAD (HP),surat,21.2094892,72.8317058,0,surat,label,4.37,21.1702,72.8311,2,7,30,10654,5327,proportional
warehouse,3247671763,CPC - SURAT DAHIN NAGAR (HP),surat,21.2094892,72.8317058,0,surat,label,4.37,21.1702,72.8311,2,7,30,10654,5327,proportional
warehouse,2883352459,CPC - SURAT PANKAJ NAGAR (HP),surat,21.2094892,72.8317058,0,surat,label,4.37,21.1702,72.8311,2,7,30,10654,5327,proportional
warehouse,2114442033,CPC - SURAT VESU (HP),surat,21.2094892,72.8317058,0,surat,label,4.37,21.1702,72.8311,2,7,30,10654,5327,proportional
warehouse,2661193276,CPC - SURAT1 (HP),surat,21.2094892,72.8317058,0,surat,label,4.37,21.1702,72.8311,2,7,30,10654,5327,proportional
warehouse,1508282682,CPC - TCIGURGAON1 (HP),gurgaon,28.4646148,77.0299194,0,gurgaon,label,0.65,28.4595,77.0266,1,7,87,898,898,concentrated
warehouse,936017098,CPC - TIRUPATI TATA NAGAR (HP),tirupati,13.6316368,79.4231711,0,chennai,city-nearest,78.38,13.2073,80.0018,3,13,98,33883,11294,proportional
warehouse,1009859298,CPC - TIRUPATI TUMMALAGUNTA (HP),tirupati,13.6316368,79.4231711,0,chennai,city-nearest,78.38,13.2073,80.0018,3,13,98,33883,11294,proportional
warehouse,2195427271,CPC - TRIVANDRUM KOWDIAR (HP),trivandrum,8.4882267,76.947551,0,trivandrum,label,1.98,8.506,76.947,6,2,8,3071,512,concentrated
warehouse,3544393443,CPC - TRIVANDRUM VAZHUTHACAUD (HP),trivandrum,8.4882267,76.947551,0,trivandrum,label,1.98,8.506,76.947,6,2,8,3071,512,concentrated
warehouse,1480554588,CPC - UDAIPUR BHUWANA (HP),udaipur,24.578721,73.6862571,0,ahmedabad,city-nearest,232.84,22.9086,72.3062,1,38,118,38470,38470,stretched
warehouse,3550461963,CPC - UDAIPUR GANPATI NAGAR ES4 (HP),udaipur,24.578721,73.6862571,0,ahmedabad,city-nearest,232.84,22.9086,72.3062,1,38,118,38470,38470,stretched
warehouse,3553841073,CPC - UDAIPUR GORDHAN VILAS (HP),udaipur,24.578721,73.6862571,0,ahmedabad,city-nearest,232.84,22.9086,72.3062,1,38,118,38470,38470,stretched
warehouse,3972482983,CPC - UDAIPUR HIRAN MAGRI ES2 (HP),udaipur,24.578721,73.6862571,0,ahmedabad,city-nearest,232.84,22.9086,72.3062,1,38,118,38470,38470,stretched
warehouse,2067153063,CPC - UDAIPUR MALLA TALAI (HP),udaipur,24.578721,73.6862571,0,ahmedabad,city-nearest,232.84,22.9086,72.3062,1,38,118,38470,38470,stretched
warehouse,2922910398,CPC - UDAIPUR PRATAP NAGAR (HP),udaipur,24.578721,73.6862571,0,ahmedabad,city-nearest,232.84,22.9086,72.3062,1,38,118,38470,38470,stretched
warehouse,3043286405,CPC - UDUPI UB SQUARE (HP),udupi,13.5269784,74.8731879,0,udupi,label,24.53,13.345,74.745,1,2,1,45,45,concentrated
warehouse,1408662313,CPC - VARANASI RANIPUR (HP),varanasi,25.3356491,83.0076292,0,varanasi,label,3.94,25.3176,82.9739,2,8,34,18808,9404,proportional
warehouse,3590855514,CPC - VARANASI SHIVPUR BYPASS (HP),varanasi,25.3356491,83.0076292,0,varanasi,label,3.94,25.3176,82.9739,2,8,34,18808,9404,proportional
warehouse,202765145,CPC - VELLORE THOTTAPALAYAM (HP),vellore,12.9021849,79.061104,0,chennai,city-nearest,107.4,13.2073,80.0018,3,13,98,33883,11294,proportional
warehouse,2373485664,CPC - VELLORE VIT (HP),vellore,12.9021849,79.061104,0,chennai,city-nearest,107.4,13.2073,80.0018,3,13,98,33883,11294,proportional
warehouse,2705191005,CPC - VIJAYAWADA BENZCIRCLE (HP),vijayawada,16.5115306,80.6160469,0,vijayawada,label,3.65,16.4977,80.6471,1,26,22,21290,21290,stretched
warehouse,255901260,CPC - VIJAYAWADA CURRENCY NAGAR ES2 (HP),vijayawada,16.5115306,80.6160469,0,vijayawada,label,3.65,16.4977,80.6471,1,26,22,21290,21290,stretched
warehouse,1309445784,CPC - VIJAYAWADA GOVERNERPET (HP),vijayawada,16.5115306,80.6160469,0,vijayawada,label,3.65,16.4977,80.6471,1,26,22,21290,21290,stretched
warehouse,3472574604,CPC - VIJAYAWADA KANURU (HP),vijayawada,16.5115306,80.6160469,0,vijayawada,label,3.65,16.4977,80.6471,1,26,22,21290,21290,stretched
warehouse,1820321930,CPC - VIJAYAWADA TADEPALLI (HP),vijayawada,16.5115306,80.6160469,0,vijayawada,label,3.65,16.4977,80.6471,1,26,22,21290,21290,stretched
warehouse,51550205,CPC - VISAKHAPATNAM AKKAYYAPALEM (HP),visakhapatnam,17.6935526,83.2921297,0,visakhapatnam,label,9.89,17.7487,83.2189,1,6,20,4779,4779,proportional
warehouse,453374534,CPC - VISAKHAPATNAM RAM NAGAR (HP),visakhapatnam,17.6935526,83.2921297,0,visakhapatnam,label,9.89,17.7487,83.2189,1,6,20,4779,4779,proportional
warehouse,2131522153,CPC - VISHAKHAPATNAM PARVATHI NAGAR (HP),visakhapatnam,17.6935526,83.2921297,0,visakhapatnam,label,9.89,17.7487,83.2189,1,6,20,4779,4779,proportional
warehouse,3463214036,CPC - VISHAKHAPATNAM SEETHAMMADARA (HP),visakhapatnam,17.6935526,83.2921297,0,visakhapatnam,label,9.89,17.7487,83.2189,1,6,20,4779,4779,proportional
warehouse,3182964274,CPC GOA MARGAON (HP),goa,15.4989946,73.8282141,0,goa,label,13.12,15.3917,73.8791,2,35,34,17782,8891,proportional
warehouse,1800982446,CPC- GOA PANJIM (HP),goa,15.4989946,73.8282141,0,goa,label,13.12,15.3917,73.8791,2,35,34,17782,8891,proportional
warehouse,2800219482,CPC- RANCHI1 (HP),ranchi,23.3700501,85.3250387,0,ranchi,label,2.34,23.3533,85.3112,2,6,47,32731,16365,stretched
warehouse,2602435558,CPC- VARANASI2,varanasi,25.3356491,83.0076292,0,varanasi,label,3.94,25.3176,82.9739,2,8,34,18808,9404,proportional
warehouse,687606209,CPC-AGRA2,agra,27.1752554,78.0098161,0,faridabad,city-nearest,153.14,28.4089,77.3178,1,7,53,10208,10208,proportional
warehouse,1235693643,CPC-BHOPAL1-FRZ (HP),bhopal,23.2584857,77.401989,0,bhopal,label,1.1,23.2599,77.4126,1,2,28,8294,8294,proportional
